genres,item_name,release_date,item_id,user_id
Massively Multiplayer,Steel Ocean - Original SoundTrack Vol.1,2015-12-25,398310,nan
Simulation,Steel Ocean - Original SoundTrack Vol.1,2015-12-25,398310,nan
Casual,12 Labours of Hercules IV: Mother Nature (Platinum Edition),2015-12-25,396800,nan
Indie,12 Labours of Hercules IV: Mother Nature (Platinum Edition),2015-12-25,396800,nan
Strategy,12 Labours of Hercules IV: Mother Nature (Platinum Edition),2015-12-25,396800,nan
Action,Taimumari — Soundtrack,2015-12-25,376230,nan
Indie,Taimumari — Soundtrack,2015-12-25,376230,nan
Free to Play,Астролорды: Оружие Пришельцев,2015-12-28,431060,nan
Indie,Астролорды: Оружие Пришельцев,2015-12-28,431060,nan
Massively Multiplayer,Астролорды: Оружие Пришельцев,2015-12-28,431060,nan
Strategy,Астролорды: Оружие Пришельцев,2015-12-28,431060,nan
Free to Play,Aстролорды: Опытный строитель,2015-12-28,431050,nan
Indie,Aстролорды: Опытный строитель,2015-12-28,431050,nan
Massively Multiplayer,Aстролорды: Опытный строитель,2015-12-28,431050,nan
Strategy,Aстролорды: Опытный строитель,2015-12-28,431050,nan
Free to Play,Fishing Planet: St.Patrick's Pack,2015-12-28,422473,nan
Massively Multiplayer,Fishing Planet: St.Patrick's Pack,2015-12-28,422473,nan
Simulation,Fishing Planet: St.Patrick's Pack,2015-12-28,422473,nan
Sports,Fishing Planet: St.Patrick's Pack,2015-12-28,422473,nan
Casual,Elysium: Blood Games,2016-01-05,430080,nan
Indie,Elysium: Blood Games,2016-01-05,430080,nan
Simulation,Elysium: Blood Games,2016-01-05,430080,nan
Sports,Elysium: Blood Games,2016-01-05,430080,nan
Strategy,Elysium: Blood Games,2016-01-05,430080,nan
Simulation,What's under your blanket !?,2016-01-05,432020,nan
Adventure,Strawberry Vinegar Original Soundtrack,2016-01-05,432510,nan
Casual,Strawberry Vinegar Original Soundtrack,2016-01-05,432510,nan
Indie,Strawberry Vinegar Original Soundtrack,2016-01-05,432510,nan
Adventure,Strawberry Vinegar,2016-01-05,407340,nan
Casual,Strawberry Vinegar,2016-01-05,407340,nan
Indie,Strawberry Vinegar,2016-01-05,407340,nan
Adventure,The Sad Story of Emmeline Burns,2016-01-05,429940,nan
Casual,The Sad Story of Emmeline Burns,2016-01-05,429940,nan
Indie,The Sad Story of Emmeline Burns,2016-01-05,429940,nan
Action,Suits: A Business RPG,2016-01-05,410670,nan
Adventure,Suits: A Business RPG,2016-01-05,410670,nan
Indie,Suits: A Business RPG,2016-01-05,410670,nan
RPG,Suits: A Business RPG,2016-01-05,410670,nan
Action,Kung Fu Panda Showdown of Legendary Legends,2016-01-06,369230,nan
Simulation,FSX: Steam Edition - Extra 300S Add-On,2016-01-06,379570,nan
Action,Age of Steel: Recharge,2016-01-06,421060,nan
Casual,Age of Steel: Recharge,2016-01-06,421060,nan
Indie,Age of Steel: Recharge,2016-01-06,421060,nan
Strategy,Age of Steel: Recharge,2016-01-06,421060,nan
Action,Kung Fu Panda: Bao and Panda Vista,2016-01-06,413800,nan
Action,Kung Fu Panda: Kai and Master's Garden,2016-01-06,413811,nan
Action,Kung Fu Panda: Master Chicken and Li,2016-01-06,413810,nan
Action,Squirbs,2016-01-06,429700,nan
Adventure,Squirbs,2016-01-06,429700,nan
Indie,Squirbs,2016-01-06,429700,nan
Action,The Growth Journey,2016-01-07,416610,nan
Adventure,The Growth Journey,2016-01-07,416610,nan
Indie,The Growth Journey,2016-01-07,416610,nan
Action,Divergence: Online,2016-01-06,422940,nan
Indie,Divergence: Online,2016-01-06,422940,nan
Massively Multiplayer,Divergence: Online,2016-01-06,422940,nan
RPG,Divergence: Online,2016-01-06,422940,nan
Early Access,Divergence: Online,2016-01-06,422940,nan
Simulation,Train Simulator: DB BR 474.3 EMU Add-On,2016-01-07,325987,nan
Simulation,Train Simulator: Hamburg-Lübeck Railway Route Add-On,2016-01-07,325988,nan
Action,The Growth Journey - Soundtrack,2016-01-07,431820,nan
Adventure,The Growth Journey - Soundtrack,2016-01-07,431820,nan
Indie,The Growth Journey - Soundtrack,2016-01-07,431820,nan
Racing,MX vs. ATV Supercross Encore - 2015 KTM 450 SX-F MX,2016-01-08,429901,nan
Simulation,MX vs. ATV Supercross Encore - 2015 KTM 450 SX-F MX,2016-01-08,429901,nan
Sports,MX vs. ATV Supercross Encore - 2015 KTM 450 SX-F MX,2016-01-08,429901,nan
Racing,MX vs. ATV Supercross Encore - KTM 450 SX ATV,2016-01-08,429902,nan
Simulation,MX vs. ATV Supercross Encore - KTM 450 SX ATV,2016-01-08,429902,nan
Sports,MX vs. ATV Supercross Encore - KTM 450 SX ATV,2016-01-08,429902,nan
Racing,MX vs. ATV Supercross Encore - Supercross Track Pack 1,2016-01-08,420890,nan
Simulation,MX vs. ATV Supercross Encore - Supercross Track Pack 1,2016-01-08,420890,nan
Sports,MX vs. ATV Supercross Encore - Supercross Track Pack 1,2016-01-08,420890,nan
Racing,MX vs. ATV Supercross Encore - Supercross Track Pack 2,2016-01-08,421160,nan
Simulation,MX vs. ATV Supercross Encore - Supercross Track Pack 2,2016-01-08,421160,nan
Sports,MX vs. ATV Supercross Encore - Supercross Track Pack 2,2016-01-08,421160,nan
Racing,MX vs. ATV Supercross Encore - Supercross Track Pack 3,2016-01-08,421161,nan
Simulation,MX vs. ATV Supercross Encore - Supercross Track Pack 3,2016-01-08,421161,nan
Sports,MX vs. ATV Supercross Encore - Supercross Track Pack 3,2016-01-08,421161,nan
Action,Sniper Tactical,2016-01-08,374170,nan
Casual,Sniper Tactical,2016-01-08,374170,nan
Indie,Sniper Tactical,2016-01-08,374170,nan
Early Access,Sniper Tactical,2016-01-08,374170,nan
Racing,MX vs. ATV Supercross Encore - Supercross Track Pack 4,2016-01-08,421162,nan
Simulation,MX vs. ATV Supercross Encore - Supercross Track Pack 4,2016-01-08,421162,nan
Sports,MX vs. ATV Supercross Encore - Supercross Track Pack 4,2016-01-08,421162,nan
Action,a Family of Grave Diggers,2016-03-31,383020,nan
Adventure,a Family of Grave Diggers,2016-03-31,383020,nan
Casual,a Family of Grave Diggers,2016-03-31,383020,nan
Indie,a Family of Grave Diggers,2016-03-31,383020,nan
RPG,a Family of Grave Diggers,2016-03-31,383020,nan
Strategy,a Family of Grave Diggers,2016-03-31,383020,nan
Early Access,a Family of Grave Diggers,2016-03-31,383020,nan
Action,Feed and Grow: Fish,2016-01-08,429050,nan
Indie,Feed and Grow: Fish,2016-01-08,429050,nan
Simulation,Feed and Grow: Fish,2016-01-08,429050,nan
Early Access,Feed and Grow: Fish,2016-01-08,429050,nan
Action,Dead TrailZ,2016-01-08,349150,nan
Indie,Dead TrailZ,2016-01-08,349150,nan
Early Access,Dead TrailZ,2016-01-08,349150,nan
Indie,Punch Club,2016-01-08,394310,nan
RPG,Punch Club,2016-01-08,394310,nan
Strategy,Punch Club,2016-01-08,394310,nan
Casual,Chiptune Champion,2016-01-08,372690,nan
Indie,Chiptune Champion,2016-01-08,372690,nan
Adventure,Space Pilgrim Episode II: Epsilon Indi,2016-01-09,431710,nan
Indie,Space Pilgrim Episode II: Epsilon Indi,2016-01-09,431710,nan
Simulation,TANE DLC: BR Class 14,2016-01-12,430182,nan
Action,GGXrd Character Unlock - ELPHELT VALENTINE,2016-01-11,419471,nan
Action,GGXrd Character Unlock - SIN KISKE,2016-01-11,419470,nan
Action,GGXrd Character Unlock - LEO WHITEFANG,2016-01-11,419472,nan
Adventure,Wooden Floor 2 - Resurrection,2016-01-11,433790,nan
Indie,Wooden Floor 2 - Resurrection,2016-01-11,433790,nan
Indie,Ground Breakers,2016-06-15,376250,nan
Strategy,Ground Breakers,2016-06-15,376250,nan
Indie,Forbidden Planet,2013-09-23,434610,nan
Strategy,Forbidden Planet,2013-09-23,434610,nan
Adventure,Elansar,2012-08-01,435070,nan
Casual,Pixel Survivors,2016-05-05,342970,nan
Indie,Pixel Survivors,2016-05-05,342970,nan
Simulation,Pixel Survivors,2016-05-05,342970,nan
Strategy,Pixel Survivors,2016-05-05,342970,nan
Adventure,Dark Night,2016-01-11,434150,nan
Indie,Dark Night,2016-01-11,434150,nan
Action,The Great Escape,2016-01-11,434800,nan
Casual,The Great Escape,2016-01-11,434800,nan
Indie,The Great Escape,2016-01-11,434800,nan
Indie,Welcome to Boon Hill - OST,2016-01-11,429760,nan
Simulation,Welcome to Boon Hill - OST,2016-01-11,429760,nan
Audio Production,Sound Forge Mac 2.0 - Steam Powered,2016-01-11,207340,nan
Adventure,Philia : the Sequel to Elansar,2014-01-01,435080,nan
Indie,Tharsis,2016-01-11,323060,nan
RPG,Tharsis,2016-01-11,323060,nan
Strategy,Tharsis,2016-01-11,323060,nan
Adventure,"That Dragon, Cancer",2016-01-11,419460,nan
Indie,"That Dragon, Cancer",2016-01-11,419460,nan
Adventure,New York Mysteries: High Voltage Demo,2016-01-12,430430,nan
Casual,New York Mysteries: High Voltage Demo,2016-01-12,430430,nan
Action,Assassin’s Creed® Chronicles: India,2016-01-12,359610,nan
Adventure,Assassin’s Creed® Chronicles: India,2016-01-12,359610,nan
Adventure,Walk The Light - Soundtrack,2016-01-11,433390,nan
Indie,Walk The Light - Soundtrack,2016-01-11,433390,nan
Adventure,New York Mysteries: High Voltage,2016-01-12,392970,nan
Casual,New York Mysteries: High Voltage,2016-01-12,392970,nan
Simulation,FSX: Steam Edition - World Environment 2012 Add-On,2016-01-12,379562,nan
Simulation,FSX: Steam Edition - HD Airport Graphics Add-On,2016-01-12,379560,nan
Simulation,FSX: Steam Edition - Natural Tree Environment X Add-On,2016-01-12,379561,nan
Adventure,"J.U.L.I.A.:Among the Stars - Soundtrack, Hintbook, Untold",2016-01-12,360340,nan
Indie,"J.U.L.I.A.:Among the Stars - Soundtrack, Hintbook, Untold",2016-01-12,360340,nan
Adventure,3DRPG,2016-01-12,431840,nan
Indie,3DRPG,2016-01-12,431840,nan
RPG,3DRPG,2016-01-12,431840,nan
Casual,Rocksmith® 2014 – Thirty Seconds to Mars - “The Kill”,2016-01-12,390424,nan
Simulation,Rocksmith® 2014 – Thirty Seconds to Mars - “The Kill”,2016-01-12,390424,nan
Casual,Rocksmith® 2014 – Thirty Seconds to Mars - “This Is War”,2016-01-12,390427,nan
Simulation,Rocksmith® 2014 – Thirty Seconds to Mars - “This Is War”,2016-01-12,390427,nan
Casual,Rocksmith® 2014 – Thirty Seconds to Mars - “From Yesterday”,2016-01-12,390425,nan
Simulation,Rocksmith® 2014 – Thirty Seconds to Mars - “From Yesterday”,2016-01-12,390425,nan
Casual,Rocksmith® 2014 – Thirty Seconds to Mars - “Closer to the Edge”,2016-01-12,390428,nan
Simulation,Rocksmith® 2014 – Thirty Seconds to Mars - “Closer to the Edge”,2016-01-12,390428,nan
Casual,Rocksmith® 2014 – Thirty Seconds to Mars - “Kings and Queens”,2016-01-12,390426,nan
Simulation,Rocksmith® 2014 – Thirty Seconds to Mars - “Kings and Queens”,2016-01-12,390426,nan
Casual,Rocksmith® 2014 – Thirty Seconds to Mars Song Pack,2016-01-12,390429,nan
Simulation,Rocksmith® 2014 – Thirty Seconds to Mars Song Pack,2016-01-12,390429,nan
Casual,Eight Mini Racers,2016-01-11,434890,nan
Racing,Eight Mini Racers,2016-01-11,434890,nan
Action,Tom Clancy's Rainbow Six® Siege - The Safari Bundle,2016-01-12,417461,nan
Action,Space Grunts,2016-01-12,371430,nan
Indie,Space Grunts,2016-01-12,371430,nan
RPG,Space Grunts,2016-01-12,371430,nan
Strategy,Space Grunts,2016-01-12,371430,nan
Action,Deadhunt,2005-03-28,435250,nan
Action,Big Action Mega Fight!,2016-01-12,357120,nan
Indie,Big Action Mega Fight!,2016-01-12,357120,nan
Action,Dinosaur Hunt - Medieval Knights Hunter Expansion Pack,2016-01-12,434940,nan
Adventure,Dinosaur Hunt - Medieval Knights Hunter Expansion Pack,2016-01-12,434940,nan
Indie,Dinosaur Hunt - Medieval Knights Hunter Expansion Pack,2016-01-12,434940,nan
Simulation,Dinosaur Hunt - Medieval Knights Hunter Expansion Pack,2016-01-12,434940,nan
Simulation,TANE DLC: BNSF Railway EMD SD70MAC Executive Patch,2016-01-12,404214,nan
Simulation,TANE DLC: Amtrak P42DC - Phase V,2016-01-12,404982,nan
Simulation,TANE DLC: BNSF GE Dash-9 44CW Warbonnet,2016-01-12,404217,nan
Simulation,TANE DLC: Blue Comet,2016-01-12,404211,nan
Simulation,TANE DLC: CSX EMD SD60,2016-01-12,404218,nan
Simulation,TANE DLC: SNCF - AGC Languedoc,2016-01-12,430220,nan
Simulation,TANE DLC: Chinese Electric SS4 Locomotive Pack,2015-12-21,404210,nan
Casual,Boss Monster: Power-Up Pack,2016-01-13,363251,nan
Indie,Boss Monster: Power-Up Pack,2016-01-13,363251,nan
Strategy,Boss Monster: Power-Up Pack,2016-01-13,363251,nan
Casual,Energy Cycle,2016-01-13,415960,nan
Indie,Energy Cycle,2016-01-13,415960,nan
Casual,Energy Cycle Soundtrack,2016-01-13,423240,nan
Indie,Energy Cycle Soundtrack,2016-01-13,423240,nan
Casual,Energy Cycle Collector's Edition Content,2016-01-13,426120,nan
Indie,Energy Cycle Collector's Edition Content,2016-01-13,426120,nan
Action,Endica VII The Dream King,2016-01-13,343150,nan
Adventure,Endica VII The Dream King,2016-01-13,343150,nan
Casual,Endica VII The Dream King,2016-01-13,343150,nan
Indie,Endica VII The Dream King,2016-01-13,343150,nan
RPG,Endica VII The Dream King,2016-01-13,343150,nan
Action,LoveBeat,2016-01-13,354290,nan
Casual,LoveBeat,2016-01-13,354290,nan
Free to Play,LoveBeat,2016-01-13,354290,nan
Massively Multiplayer,LoveBeat,2016-01-13,354290,nan
Action,DARIUSBURST Chronicle Saviours - Darius Odyssey Digital Guidebook,2016-01-13,431350,nan
Simulation,Pro Basketball Manager 2016,2016-01-14,347060,nan
Sports,Pro Basketball Manager 2016,2016-01-14,347060,nan
Casual,Zombie Wars: Invasion,2016-01-14,429060,nan
Indie,Zombie Wars: Invasion,2016-01-14,429060,nan
Strategy,Zombie Wars: Invasion,2016-01-14,429060,nan
Action,Wilson Chronicles,2016-01-14,313240,nan
Free to Play,Wilson Chronicles,2016-01-14,313240,nan
Indie,Wilson Chronicles,2016-01-14,313240,nan
Action,WarBirds Dogfights 2016,2016-01-14,433130,nan
Massively Multiplayer,WarBirds Dogfights 2016,2016-01-14,433130,nan
Simulation,WarBirds Dogfights 2016,2016-01-14,433130,nan
Adventure,Knights of Pen and Paper 2 - Here Be Dragons,2016-01-14,420640,nan
Indie,Knights of Pen and Paper 2 - Here Be Dragons,2016-01-14,420640,nan
RPG,Knights of Pen and Paper 2 - Here Be Dragons,2016-01-14,420640,nan
Simulation,Knights of Pen and Paper 2 - Here Be Dragons,2016-01-14,420640,nan
Strategy,Knights of Pen and Paper 2 - Here Be Dragons,2016-01-14,420640,nan
Action,Tyler,2016-01-14,390460,nan
Casual,Tyler,2016-01-14,390460,nan
Indie,Tyler,2016-01-14,390460,nan
Casual,Goat Simulator: PAYDAY,2016-01-14,425840,nan
Indie,Goat Simulator: PAYDAY,2016-01-14,425840,nan
Simulation,Goat Simulator: PAYDAY,2016-01-14,425840,nan
Indie,boxlife,2016-01-14,314370,nan
Action,PAYDAY 2: The Goat Simulator Heist,2016-01-14,433730,nan
RPG,PAYDAY 2: The Goat Simulator Heist,2016-01-14,433730,nan
Casual,Rush for gold: Alaska,2016-01-14,435140,nan
Strategy,Rush for gold: Alaska,2016-01-14,435140,nan
Action,BATTLE PIXELS,2016-01-14,434500,nan
Casual,BATTLE PIXELS,2016-01-14,434500,nan
Indie,BATTLE PIXELS,2016-01-14,434500,nan
Strategy,BATTLE PIXELS,2016-01-14,434500,nan
Action,Nordenfelt,2016-01-14,428740,nan
Indie,Nordenfelt,2016-01-14,428740,nan
Action,Masked Shooters 2,2016-01-14,434250,nan
Indie,Masked Shooters 2,2016-01-14,434250,nan
Indie,Lucadian Chronicles Demo,2016-01-14,412390,nan
RPG,Lucadian Chronicles Demo,2016-01-14,412390,nan
Strategy,Lucadian Chronicles Demo,2016-01-14,412390,nan
Adventure,Oxenfree,2016-01-14,388880,nan
Indie,Oxenfree,2016-01-14,388880,nan
Action,Pixel Z - Gun Day,2016-01-14,434380,nan
Adventure,Pixel Z - Gun Day,2016-01-14,434380,nan
Casual,Pixel Z - Gun Day,2016-01-14,434380,nan
Indie,Pixel Z - Gun Day,2016-01-14,434380,nan
Massively Multiplayer,Pixel Z - Gun Day,2016-01-14,434380,nan
Simulation,Pixel Z - Gun Day,2016-01-14,434380,nan
Simulation,TS Marketplace: Renewable Energy Pack,2016-01-14,326025,nan
Simulation,Train Simulator: BR Class 40 '40145' Loco Add-On,2016-01-14,325965,nan
Action,GOCCO OF WAR Demo,2016-01-15,427720,nan
Casual,GOCCO OF WAR Demo,2016-01-15,427720,nan
Indie,GOCCO OF WAR Demo,2016-01-15,427720,nan
Action,"Kivi, Toilet and Shotgun",2016-01-15,428950,nan
Adventure,"Kivi, Toilet and Shotgun",2016-01-15,428950,nan
Casual,"Kivi, Toilet and Shotgun",2016-01-15,428950,nan
Indie,"Kivi, Toilet and Shotgun",2016-01-15,428950,nan
Casual,Stop Online - Battle of Words,2016-01-15,406310,nan
Indie,Stop Online - Battle of Words,2016-01-15,406310,nan
Simulation,TS Marketplace: Class 375 Southeastern Livery Pack Add-On,2016-01-14,326024,nan
Action,Dragon's Dogma: Dark Arisen,2016-01-15,367500,nan
Adventure,Dragon's Dogma: Dark Arisen,2016-01-15,367500,nan
RPG,Dragon's Dogma: Dark Arisen,2016-01-15,367500,nan
Indie,Sol 0: Mars Colonization,2016-01-15,387370,nan
Simulation,Sol 0: Mars Colonization,2016-01-15,387370,nan
Strategy,Sol 0: Mars Colonization,2016-01-15,387370,nan
Action,Protoshift - Offical Soundtrack,2016-01-15,432630,nan
Indie,Protoshift - Offical Soundtrack,2016-01-15,432630,nan
Action,Dragon's Dogma: Dark Arisen Masterworks Collection Soundtrack,2016-01-15,422220,nan
Adventure,Dragon's Dogma: Dark Arisen Masterworks Collection Soundtrack,2016-01-15,422220,nan
RPG,Dragon's Dogma: Dark Arisen Masterworks Collection Soundtrack,2016-01-15,422220,nan
Action,Qasir al-Wasat: International Edition,2016-01-19,296030,nan
Adventure,Qasir al-Wasat: International Edition,2016-01-19,296030,nan
Indie,Qasir al-Wasat: International Edition,2016-01-19,296030,nan
RPG,Tales of Zestiria - Pre-order items,2016-01-19,382460,nan
Indie,Zipple World,2016-01-19,433110,nan
Adventure,A Boy and His Blob,2016-01-19,281200,nan
Action,Assassin's Creed® Syndicate - Streets of London Pack,2016-01-19,407474,nan
Adventure,Assassin's Creed® Syndicate - Streets of London Pack,2016-01-19,407474,nan
Free to Play,Astro Lords: Oort Cloud,2016-01-15,372190,nan
Action,Codename: Rogue Fleet,2016-01-15,403690,nan
Free to Play,Codename: Rogue Fleet,2016-01-15,403690,nan
Indie,Codename: Rogue Fleet,2016-01-15,403690,nan
Action,Deathstate Soundtrack,2016-01-15,435240,nan
Adventure,Deathstate Soundtrack,2016-01-15,435240,nan
Indie,Deathstate Soundtrack,2016-01-15,435240,nan
RPG,Deathstate Soundtrack,2016-01-15,435240,nan
Adventure,INFRA,2016-01-15,251110,nan
Indie,INFRA,2016-01-15,251110,nan
Adventure,INFRA - Original Soundtrack,2016-01-15,432450,nan
Indie,INFRA - Original Soundtrack,2016-01-15,432450,nan
RPG,Puzzle Sages,2016-01-18,401210,nan
Strategy,Puzzle Sages,2016-01-18,401210,nan
Indie,Fantasy Grounds - Call of Cthulhu: The House of R'lyeh,2016-01-18,436251,nan
RPG,Fantasy Grounds - Call of Cthulhu: The House of R'lyeh,2016-01-18,436251,nan
Strategy,Fantasy Grounds - Call of Cthulhu: The House of R'lyeh,2016-01-18,436251,nan
Indie,Fantasy Grounds - D&D Legacy of the Crystal Shard,2016-01-18,436250,nan
RPG,Fantasy Grounds - D&D Legacy of the Crystal Shard,2016-01-18,436250,nan
Strategy,Fantasy Grounds - D&D Legacy of the Crystal Shard,2016-01-18,436250,nan
Action,No Turning Back: The Pixel Art Action-Adventure Roguelike,2016-01-15,358080,nan
Adventure,No Turning Back: The Pixel Art Action-Adventure Roguelike,2016-01-15,358080,nan
Indie,No Turning Back: The Pixel Art Action-Adventure Roguelike,2016-01-15,358080,nan
RPG,No Turning Back: The Pixel Art Action-Adventure Roguelike,2016-01-15,358080,nan
Early Access,No Turning Back: The Pixel Art Action-Adventure Roguelike,2016-01-15,358080,nan
Adventure,Catacombs of the Undercity,2016-01-19,352440,nan
Indie,Catacombs of the Undercity,2016-01-19,352440,nan
RPG,Catacombs of the Undercity,2016-01-19,352440,nan
Adventure,House of Hell,2016-01-19,419810,nan
Indie,House of Hell,2016-01-19,419810,nan
RPG,House of Hell,2016-01-19,419810,nan
Adventure,To Burn in Memory,2015-10-01,434120,nan
Casual,To Burn in Memory,2015-10-01,434120,nan
Free to Play,To Burn in Memory,2015-10-01,434120,nan
Indie,To Burn in Memory,2015-10-01,434120,nan
Adventure,Drawn™: Dark Flight,2016-01-19,433360,nan
Casual,Drawn™: Dark Flight,2016-01-19,433360,nan
Indie,The Fall of the Dungeon Guardians OST,2016-01-15,435450,nan
RPG,The Fall of the Dungeon Guardians OST,2016-01-15,435450,nan
Strategy,The Fall of the Dungeon Guardians OST,2016-01-15,435450,nan
Casual,Cloney,2014-03-15,400030,nan
Free to Play,Cloney,2014-03-15,400030,nan
Indie,Cloney,2014-03-15,400030,nan
Action,"Resident Evil 0 ""Shadow of Fear"" Rebecca T-shirt",2016-01-19,406140,nan
Adventure,"Resident Evil 0 ""Shadow of Fear"" Rebecca T-shirt",2016-01-19,406140,nan
Action,Scrap Mechanic,2016-01-19,387990,nan
Adventure,Scrap Mechanic,2016-01-19,387990,nan
Indie,Scrap Mechanic,2016-01-19,387990,nan
Simulation,Scrap Mechanic,2016-01-19,387990,nan
Early Access,Scrap Mechanic,2016-01-19,387990,nan
Action,Marcus Level,2016-01-20,417480,nan
Adventure,Marcus Level,2016-01-20,417480,nan
Casual,Marcus Level,2016-01-20,417480,nan
Strategy,Retaliation: Enemy Mine,2016-01-22,385810,nan
Action,VIOLET: Space Mission,2016-01-20,435780,nan
Indie,VIOLET: Space Mission,2016-01-20,435780,nan
Simulation,VIOLET: Space Mission,2016-01-20,435780,nan
Casual,Geek Resort,2016-01-31,370560,nan
Simulation,Geek Resort,2016-01-31,370560,nan
Action,Six Sides of the World,2016-01-20,384480,nan
Adventure,Six Sides of the World,2016-01-20,384480,nan
Casual,Six Sides of the World,2016-01-20,384480,nan
Indie,Six Sides of the World,2016-01-20,384480,nan
Indie,Six Sides of the World - Soundtrack,2016-01-20,429920,nan
Strategy,Homeworld: Deserts of Kharak,2016-01-20,281610,nan
Simulation,Homeworld: Deserts of Kharak - Soundtrack,2016-01-20,436550,nan
Strategy,Homeworld: Deserts of Kharak - Soundtrack,2016-01-20,436550,nan
Adventure,Crudelis,2016-01-20,424010,nan
Casual,Crudelis,2016-01-20,424010,nan
Indie,Crudelis,2016-01-20,424010,nan
RPG,Crudelis,2016-01-20,424010,nan
Adventure,Crudelis - Original Soundtrack,2016-01-20,427790,nan
Casual,Crudelis - Original Soundtrack,2016-01-20,427790,nan
Indie,Crudelis - Original Soundtrack,2016-01-20,427790,nan
RPG,Crudelis - Original Soundtrack,2016-01-20,427790,nan
Action,Sven Co-op,1999-01-19,225840,nan
Casual,Sven Co-op,1999-01-19,225840,nan
Free to Play,Sven Co-op,1999-01-19,225840,nan
Indie,Sven Co-op,1999-01-19,225840,nan
Action,Dog Fight,2016-01-25,362370,nan
Casual,Dog Fight,2016-01-25,362370,nan
Indie,Dog Fight,2016-01-25,362370,nan
Action,GameGuru - Sci-Fi Mission to Mars Pack,2016-01-25,404570,nan
Indie,Fantasy Grounds - 5E: The Baleful Coven,2016-01-25,438060,nan
RPG,Fantasy Grounds - 5E: The Baleful Coven,2016-01-25,438060,nan
Strategy,Fantasy Grounds - 5E: The Baleful Coven,2016-01-25,438060,nan
Indie,Fantasy Grounds - 5E: Road to Destiny,2016-01-25,438062,nan
RPG,Fantasy Grounds - 5E: Road to Destiny,2016-01-25,438062,nan
Strategy,Fantasy Grounds - 5E: Road to Destiny,2016-01-25,438062,nan
Indie,Fantasy Grounds - 5E: Beasts of Legend - Coldwood Codex,2016-01-25,438061,nan
RPG,Fantasy Grounds - 5E: Beasts of Legend - Coldwood Codex,2016-01-25,438061,nan
Strategy,Fantasy Grounds - 5E: Beasts of Legend - Coldwood Codex,2016-01-25,438061,nan
Indie,Fantasy Grounds - 5E: Legendary Planet Player's Guide,2016-01-25,438071,nan
RPG,Fantasy Grounds - 5E: Legendary Planet Player's Guide,2016-01-25,438071,nan
Strategy,Fantasy Grounds - 5E: Legendary Planet Player's Guide,2016-01-25,438071,nan
Indie,Fantasy Grounds - 5E: Legendary Planet,2016-01-25,438070,nan
RPG,Fantasy Grounds - 5E: Legendary Planet,2016-01-25,438070,nan
Strategy,Fantasy Grounds - 5E: Legendary Planet,2016-01-25,438070,nan
Action,Pills4Skills,2016-01-25,427770,nan
Indie,Pills4Skills,2016-01-25,427770,nan
Casual,World's Dawn,2016-01-25,432010,nan
Indie,World's Dawn,2016-01-25,432010,nan
RPG,World's Dawn,2016-01-25,432010,nan
Simulation,World's Dawn,2016-01-25,432010,nan
Action,Knight Online,2016-01-25,389430,nan
Adventure,Knight Online,2016-01-25,389430,nan
Free to Play,Knight Online,2016-01-25,389430,nan
Massively Multiplayer,Knight Online,2016-01-25,389430,nan
RPG,Knight Online,2016-01-25,389430,nan
Indie,Ultimate Rock Crawler,2016-01-25,400880,nan
Racing,Ultimate Rock Crawler,2016-01-25,400880,nan
Simulation,Ultimate Rock Crawler,2016-01-25,400880,nan
Sports,Ultimate Rock Crawler,2016-01-25,400880,nan
Adventure,The Order of the Thorne - The King's Challenge Demo,2016-01-25,432810,nan
Indie,The Order of the Thorne - The King's Challenge Demo,2016-01-25,432810,nan
RPG,C. Kane,2016-01-22,385030,nan
Adventure,Incredible Dracula: Chasing Love Collector's Edition,2015-11-29,435040,nan
Casual,Incredible Dracula: Chasing Love Collector's Edition,2015-11-29,435040,nan
Strategy,Incredible Dracula: Chasing Love Collector's Edition,2015-11-29,435040,nan
Action,Rescue From Goblin Deep,2016-01-08,433830,nan
Adventure,Rescue From Goblin Deep,2016-01-08,433830,nan
Indie,Rescue From Goblin Deep,2016-01-08,433830,nan
RPG,Rescue From Goblin Deep,2016-01-08,433830,nan
Strategy,Rescue From Goblin Deep,2016-01-08,433830,nan
Casual,Full Tilt Poker,2016-01-26,426560,nan
Free to Play,Full Tilt Poker,2016-01-26,426560,nan
Massively Multiplayer,Full Tilt Poker,2016-01-26,426560,nan
Sports,Full Tilt Poker,2016-01-26,426560,nan
Strategy,Full Tilt Poker,2016-01-26,426560,nan
Casual,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,2016-01-26,423700,nan
Indie,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,2016-01-26,423700,nan
RPG,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,2016-01-26,423700,nan
Simulation,Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!,2016-01-26,423700,nan
Action,Habitat,2016-01-26,299340,nan
Indie,Habitat,2016-01-26,299340,nan
Simulation,Habitat,2016-01-26,299340,nan
Strategy,Habitat,2016-01-26,299340,nan
Simulation,FSX: Steam Edition - Grumman F11F-1 Tiger Add-On,2016-01-26,379556,nan
Action,Tom Clancy's Rainbow Six® Siege - Emerald Weapon Skin,2016-01-26,417463,nan
Simulation,FSX: Steam Edition - Northrop F-5E Tiger II Add-On,2016-01-26,379557,nan
